City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
673,Lasa,IT,46.6166,10.7002,52.36,92,93,8.77,overcast clouds
674,Atambua,ID,-9.1061,124.8925,73.24,86,98,5.19,overcast clouds
675,Tessalit,ML,20.1986,1.0114,92.7,10,61,10.45,broken clouds
676,Vetluzhskiy,RU,58.3902,45.4654,54.36,81,97,4.7,overcast clouds
677,Saint-Francois,FR,46.4154,3.9054,51.67,93,0,0.0,clear sky
678,Carutapera,BR,-1.195,-46.02,75.09,93,83,6.06,moderate rain
679,Lufilufi,WS,-13.8745,-171.5986,86.79,77,31,18.7,light rain
680,Tete,MZ,-16.1564,33.5867,64.49,100,75,0.0,broken clouds
681,Kemijarvi,FI,66.7131,27.4306,44.42,94,47,3.13,scattered clouds
682,Puerto Leguizamo,CO,-0.1934,-74.7819,75.04,97,99,1.45,overcast clouds
683,Teguldet,RU,57.3064,88.1667,49.46,78,87,7.02,overcast clouds
684,Jutai,BR,-5.1833,-68.9,76.15,88,63,2.71,broken clouds
685,Dao,PH,11.3937,122.6856,82.02,85,40,1.57,scattered clouds
686,Roma,US,43.2128,-75.4557,62.82,78,100,11.5,overcast clouds
687,Mucurapo,TT,10.6667,-61.5333,81.97,82,61,9.75,broken clouds
688,Sun City West,US,33.662,-112.3413,111.11,14,20,9.22,few clouds
689,Korhogo,CI,9.45,-5.6333,72.54,89,50,6.51,moderate rain
690,Balikpapan,ID,-1.2675,116.8289,74.3,92,90,4.23,overcast clouds
691,Vytegra,RU,61.0064,36.4481,52.86,87,5,8.46,clear sky
692,San Fernando,PH,15.0286,120.6898,82.35,78,96,2.64,overcast clouds
693,Stirling,GB,56.119,-3.9368,59.36,89,100,8.16,overcast clouds
694,Maragogi,BR,-9.0122,-35.2225,76.35,85,17,6.11,few clouds
695,Portree,GB,57.4129,-6.1942,57.52,82,96,15.19,overcast clouds
696,Oneonta,US,42.4529,-75.0638,62.83,88,75,10.33,broken clouds
697,Yahotyn,UA,50.2798,31.7625,61.09,81,37,7.38,scattered clouds
698,Aszalo,HU,48.2167,20.9667,62.71,85,39,4.29,scattered clouds
699,Joshimath,IN,30.5667,79.5667,64.71,52,44,5.41,scattered clouds
700,Goma,CD,-1.6792,29.2228,62.13,91,96,1.83,light rain
701,Conde,BR,-7.2597,-34.9075,74.66,100,0,3.44,clear sky
